4780.0,1790.0,4800.0,1800.0
4772.0,1829.0,4800.0,1800.0
4784.0,1774.0,4800.0,1800.0
4790.0,1770.0,4800.0,1800.0
4790.0,1781.0,4800.0,1800.0
4799.0,1743.0,4800.0,1800.0
4769.0,1820.0,4800.0,1800.0
4779.0,1775.0,4800.0,1800.0
4780.0,1802.0,4800.0,1800.0
4772.0,1780.0,4800.0,1800.0
4772.0,1779.0,4800.0,1800.0
4769.0,1795.0,4800.0,1800.0
4786.0,1823.0,4800.0,1800.0
4789.0,1786.0,4800.0,1800.0
4787.0,1788.0,4800.0,1800.0
4800.0,1832.0,4800.0,1800.0
4754.0,1825.0,4800.0,1800.0
4754.0,1826.0,4800.0,1800.0
4786.0,1851.0,4800.0,1800.0
4811.0,1796.0,4800.0,1800.0
4799.0,1795.0,4800.0,1800.0
4790.0,1835.0,4800.0,1800.0
4797.0,1821.0,4800.0,1800.0
4794.0,1807.0,4800.0,1800.0
4821.0,1791.0,4800.0,1800.0
