6604.0,765.0,6600.0,300.0
6653.0,752.0,6600.0,300.0
6631.0,738.0,6600.0,300.0
6636.0,764.0,6600.0,300.0
6637.0,839.0,6600.0,300.0
6607.0,706.0,6600.0,300.0
6635.0,753.0,6600.0,300.0
6587.0,704.0,6600.0,300.0
6635.0,722.0,6600.0,300.0
6622.0,695.0,6600.0,300.0
6629.0,677.0,6600.0,300.0
6646.0,782.0,6600.0,300.0
6634.0,710.0,6600.0,300.0
6629.0,677.0,6600.0,300.0
6640.0,756.0,6600.0,300.0
6654.0,665.0,6600.0,300.0
6590.0,683.0,6600.0,300.0
6657.0,724.0,6600.0,300.0
6642.0,737.0,6600.0,300.0
6648.0,740.0,6600.0,300.0
6637.0,788.0,6600.0,300.0
6622.0,804.0,6600.0,300.0
6667.0,805.0,6600.0,300.0
6470.0,1226.0,6600.0,300.0
6672.0,803.0,6600.0,300.0
6672.0,728.0,6600.0,300.0
6656.0,769.0,6600.0,300.0
6664.0,752.0,6600.0,300.0
6682.0,798.0,6600.0,300.0
6681.0,787.0,6600.0,300.0
6643.0,741.0,6600.0,300.0
6659.0,784.0,6600.0,300.0
6660.0,786.0,6600.0,300.0
6651.0,769.0,6600.0,300.0
6682.0,798.0,6600.0,300.0
6670.0,857.0,6600.0,300.0
6669.0,831.0,6600.0,300.0
6686.0,832.0,6600.0,300.0
6636.0,724.0,6600.0,300.0
6662.0,759.0,6600.0,300.0
6679.0,740.0,6600.0,300.0
6641.0,767.0,6600.0,300.0
6648.0,683.0,6600.0,300.0
6634.0,710.0,6600.0,300.0
6646.0,782.0,6600.0,300.0
6619.0,723.0,6600.0,300.0
6633.0,753.0,6600.0,300.0
6651.0,696.0,6600.0,300.0
,,6600.0,300.0
6612.0,708.0,6600.0,300.0
6609.0,622.0,6600.0,300.0
6637.0,788.0,6600.0,300.0
6604.0,723.0,6600.0,300.0
6659.0,707.0,6600.0,300.0
6654.0,739.0,6600.0,300.0
6646.0,765.0,6600.0,300.0
6668.0,769.0,6600.0,300.0
6656.0,813.0,6600.0,300.0
6621.0,778.0,6600.0,300.0
6659.0,752.0,6600.0,300.0
6640.0,716.0,6600.0,300.0
6641.0,720.0,6600.0,300.0
6661.0,711.0,6600.0,300.0
6681.0,787.0,6600.0,300.0
6651.0,735.0,6600.0,300.0
6672.0,727.0,6600.0,300.0
6687.0,812.0,6600.0,300.0
6656.0,814.0,6600.0,300.0
6650.0,715.0,6600.0,300.0
6681.0,799.0,6600.0,300.0
6670.0,844.0,6600.0,300.0
6665.0,798.0,6600.0,300.0
6693.0,730.0,6600.0,300.0
6646.0,765.0,6600.0,300.0
6690.0,782.0,6600.0,300.0
6636.0,694.0,6600.0,300.0
6675.0,742.0,6600.0,300.0
6708.0,838.0,6600.0,300.0
6677.0,753.0,6600.0,300.0
6660.0,785.0,6600.0,300.0
6677.0,753.0,6600.0,300.0
6640.0,716.0,6600.0,300.0
6654.0,738.0,6600.0,300.0
6665.0,717.0,6600.0,300.0
7077.0,1313.0,6600.0,300.0
6662.0,771.0,6600.0,300.0
6675.0,789.0,6600.0,300.0
6673.0,702.0,6600.0,300.0
6636.0,722.0,6600.0,300.0
6648.0,612.0,6600.0,300.0
6670.0,744.0,6600.0,300.0
6640.0,756.0,6600.0,300.0
6639.0,687.0,6600.0,300.0
6624.0,768.0,6600.0,300.0
6639.0,757.0,6600.0,300.0
6640.0,692.0,6600.0,300.0
6637.0,668.0,6600.0,300.0
6628.0,718.0,6600.0,300.0
6634.0,710.0,6600.0,300.0
6616.0,667.0,6600.0,300.0
6654.0,786.0,6600.0,300.0
6655.0,766.0,6600.0,300.0
6648.0,740.0,6600.0,300.0
6661.0,684.0,6600.0,300.0
6646.0,771.0,6600.0,300.0
6636.0,722.0,6600.0,300.0
6641.0,767.0,6600.0,300.0
6644.0,706.0,6600.0,300.0
6627.0,706.0,6600.0,300.0
6613.0,709.0,6600.0,300.0
6662.0,770.0,6600.0,300.0
6622.0,703.0,6600.0,300.0
6671.0,754.0,6600.0,300.0
6659.0,784.0,6600.0,300.0
6686.0,747.0,6600.0,300.0
6646.0,755.0,6600.0,300.0
6686.0,757.0,6600.0,300.0
6707.0,760.0,6600.0,300.0
6677.0,773.0,6600.0,300.0
6689.0,771.0,6600.0,300.0
6656.0,814.0,6600.0,300.0
6641.0,720.0,6600.0,300.0
6674.0,815.0,6600.0,300.0
6694.0,740.0,6600.0,300.0
6685.0,746.0,6600.0,300.0
6940.0,1546.0,6600.0,300.0
6695.0,785.0,6600.0,300.0
6660.0,807.0,6600.0,300.0
6683.0,822.0,6600.0,300.0
6643.0,678.0,6600.0,300.0
6624.0,713.0,6600.0,300.0
6648.0,790.0,6600.0,300.0
6630.0,729.0,6600.0,300.0
6631.0,812.0,6600.0,300.0
6660.0,807.0,6600.0,300.0
6615.0,727.0,6600.0,300.0
6617.0,710.0,6600.0,300.0
6648.0,790.0,6600.0,300.0
6646.0,727.0,6600.0,300.0
6648.0,732.0,6600.0,300.0
6632.0,698.0,6600.0,300.0
6647.0,677.0,6600.0,300.0
6642.0,768.0,6600.0,300.0
6652.0,828.0,6600.0,300.0
6634.0,848.0,6600.0,300.0
6626.0,854.0,6600.0,300.0
6657.0,874.0,6600.0,300.0
6600.0,827.0,6600.0,300.0
6652.0,817.0,6600.0,300.0
6644.0,845.0,6600.0,300.0
6674.0,864.0,6600.0,300.0
6673.0,863.0,6600.0,300.0
6644.0,844.0,6600.0,300.0
6618.0,807.0,6600.0,300.0
6675.0,734.0,6600.0,300.0
6648.0,782.0,6600.0,300.0
6621.0,768.0,6600.0,300.0
6612.0,673.0,6600.0,300.0
6648.0,706.0,6600.0,300.0
6635.0,685.0,6600.0,300.0
6603.0,678.0,6600.0,300.0
6630.0,728.0,6600.0,300.0
6639.0,721.0,6600.0,300.0
6656.0,681.0,6600.0,300.0
6648.0,706.0,6600.0,300.0
6625.0,693.0,6600.0,300.0
6651.0,664.0,6600.0,300.0
6664.0,800.0,6600.0,300.0
6666.0,765.0,6600.0,300.0
6631.0,739.0,6600.0,300.0
6629.0,652.0,6600.0,300.0
6616.0,698.0,6600.0,300.0
6632.0,744.0,6600.0,300.0
6672.0,735.0,6600.0,300.0
6624.0,760.0,6600.0,300.0
6667.0,765.0,6600.0,300.0
6650.0,733.0,6600.0,300.0
6658.0,706.0,6600.0,300.0
6560.0,189.0,6600.0,300.0
6655.0,757.0,6600.0,300.0
6622.0,674.0,6600.0,300.0
6675.0,724.0,6600.0,300.0
6651.0,776.0,6600.0,300.0
6662.0,739.0,6600.0,300.0
6673.0,790.0,6600.0,300.0
6662.0,793.0,6600.0,300.0
6651.0,736.0,6600.0,300.0
6658.0,784.0,6600.0,300.0
6666.0,750.0,6600.0,300.0
6687.0,834.0,6600.0,300.0
6648.0,707.0,6600.0,300.0
6687.0,698.0,6600.0,300.0
6648.0,725.0,6600.0,300.0
6636.0,764.0,6600.0,300.0
6662.0,813.0,6600.0,300.0
6636.0,763.0,6600.0,300.0
6639.0,723.0,6600.0,300.0
6632.0,752.0,6600.0,300.0
6649.0,794.0,6600.0,300.0
6671.0,797.0,6600.0,300.0
6656.0,691.0,6600.0,300.0
6663.0,690.0,6600.0,300.0
6629.0,799.0,6600.0,300.0
6602.0,752.0,6600.0,300.0
6628.0,734.0,6600.0,300.0
6607.0,713.0,6600.0,300.0
6608.0,766.0,6600.0,300.0
6608.0,850.0,6600.0,300.0
6572.0,733.0,6600.0,300.0
6600.0,821.0,6600.0,300.0
6662.0,873.0,6600.0,300.0
6608.0,765.0,6600.0,300.0
6588.0,722.0,6600.0,300.0
6600.0,667.0,6600.0,300.0
6601.0,678.0,6600.0,300.0
6641.0,725.0,6600.0,300.0
6633.0,739.0,6600.0,300.0
6597.0,563.0,6600.0,300.0
6644.0,707.0,6600.0,300.0
6657.0,725.0,6600.0,300.0
6648.0,740.0,6600.0,300.0
6648.0,737.0,6600.0,300.0
6616.0,658.0,6600.0,300.0
6627.0,738.0,6600.0,300.0
